key,base,offset,value,default_type,default,default_ispublic,defaults_blendalpha,tv_type,tv,tv_ispublic,tv_blendalpha,watch_type,watch,watch_ispublic,watch_blendalpha
THEME_TEXTFIELD_ERROR_FONT_SIZE,THEME_TEXTFIELD_KEY_BASE,26,2426,ThemeConstantsType::DIMENSION,"Dimension(12.0, DimensionUnit::FP)",TRUE,,,,,,,,,
THEME_TEXTFIELD_ERROR_FONT_WEIGHT,THEME_TEXTFIELD_KEY_BASE,27,2427,ThemeConstantsType::INT,static_cast<int32_t>(FontWeight::W400),TRUE,,,,,,,,,
THEME_TEXTFIELD_COUNT_TEXT_COLOR,THEME_TEXTFIELD_KEY_BASE,28,2428,ThemeConstantsType::COLOR,Color(0x61000000),TRUE,,,,,,,,,
THEME_TEXTFIELD_COUNT_FONT_SIZE,THEME_TEXTFIELD_KEY_BASE,29,2429,ThemeConstantsType::DIMENSION,"Dimension(10.0, DimensionUnit::FP)",TRUE,,,,,,,,,
THEME_TEXTFIELD_COUNT_FONT_WEIGHT,THEME_TEXTFIELD_KEY_BASE,30,2430,ThemeConstantsType::INT,static_cast<int32_t>(FontWeight::W400),TRUE,,,,,,,,,
THEME_TEXTFIELD_OVER_COUNT_TEXT_COLOR,THEME_TEXTFIELD_KEY_BASE,31,2431,ThemeConstantsType::COLOR,Color(0xFFFA2A2D),TRUE,,,,,,,,,
THEME_TEXTFIELD_OVER_COUNT_FONT_SIZE,THEME_TEXTFIELD_KEY_BASE,32,2432,ThemeConstantsType::DIMENSION,"Dimension(10.0, DimensionUnit::FP)",TRUE,,,,,,,,,
THEME_TEXTFIELD_OVER_COUNT_FONT_WEIGHT,THEME_TEXTFIELD_KEY_BASE,33,2433,ThemeConstantsType::INT,static_cast<int32_t>(FontWeight::W400),TRUE,,,,,,,,,
THEME_TEXTFIELD_TEXT_COLOR_DISABLE,THEME_TEXTFIELD_KEY_BASE,34,2434,ThemeConstantsType::COLOR,Color(0x61000000),TRUE,,,,,,,,,
THEME_TEXTFIELD_HOVER_COLOR,THEME_TEXTFIELD_KEY_BASE,35,2435,ThemeConstantsType::COLOR,Color(0x0C000000),TRUE,,,,,,,,,
THEME_TEXTFIELD_PRESS_COLOR,THEME_TEXTFIELD_KEY_BASE,36,2436,ThemeConstantsType::COLOR,Color(0x19000000),TRUE,,,,,,,,,
THEME_TEXTFIELD_COUNT_FONT_SIZE_OUTER,THEME_TEXTFIELD_KEY_BASE,37,2437,ThemeConstantsType::DIMENSION,"Dimension(12.0, DimensionUnit::FP)",TRUE,,,,,,,,,
THEME_FOCUSANIMATION_KEY_BASE,THEME_KEY_BASE,2500,2500,,,,,,,,,,,,
THEME_FOCUSANIMATION_COLOR,THEME_FOCUSANIMATION_KEY_BASE,,2500,ThemeConstantsType::COLOR,Color(0xff000000),,,ThemeConstantsType::COLOR,Color(0xffffffff),,,,,,
THEME_VIDEO_KEY_BASE,THEME_KEY_BASE,2600,2600,,,,,,,,,,,,
THEME_VIDEO_BAR_BTN_WIDTH,THEME_VIDEO_KEY_BASE,,2600,ThemeConstantsType::DIMENSION,"Dimension(40.0, DimensionUnit::VP)",,,ThemeConstantsType::DIMENSION,"Dimension(40.0, DimensionUnit::VP)",,,,,,
THEME_VIDEO_BAR_BTN_HEIGHT,THEME_VIDEO_KEY_BASE,1,2601,ThemeConstantsType::DIMENSION,"Dimension(40.0, DimensionUnit::VP)",,,ThemeConstantsType::DIMENSION,"Dimension(40.0, DimensionUnit::VP)",,,,,,
THEME_VIDEO_BAR_BTN_PADDING_LEFT,THEME_VIDEO_KEY_BASE,2,2602,ThemeConstantsType::DIMENSION,"Dimension(10.0, DimensionUnit::VP)",,,ThemeConstantsType::DIMENSION,"Dimension(10.0, DimensionUnit::VP)",,,,,,
THEME_VIDEO_BAR_BTN_PADDING_TOP,THEME_VIDEO_KEY_BASE,3,2603,ThemeConstantsType::DIMENSION,"Dimension(5.0, DimensionUnit::VP)",,,ThemeConstantsType::DIMENSION,"Dimension(5.0, DimensionUnit::VP)",,,,,,
THEME_VIDEO_BAR_BTN_PADDING_RIGHT,THEME_VIDEO_KEY_BASE,4,2604,ThemeConstantsType::DIMENSION,"Dimension(10.0, DimensionUnit::VP)",,,ThemeConstantsType::DIMENSION,"Dimension(10.0, DimensionUnit::VP)",,,,,,
THEME_VIDEO_BAR_BTN_PADDING_BOTTOM,THEME_VIDEO_KEY_BASE,5,2605,ThemeConstantsType::DIMENSION,"Dimension(5.0, DimensionUnit::VP)",,,ThemeConstantsType::DIMENSION,"Dimension(5.0, DimensionUnit::VP)",,,,,,
THEME_VIDEO_BAR_TEXT_PADDING_LEFT,THEME_VIDEO_KEY_BASE,6,2606,ThemeConstantsType::DIMENSION,"Dimension(5.0, DimensionUnit::VP)",,,ThemeConstantsType::DIMENSION,"Dimension(5.0, DimensionUnit::VP)",,,,,,
THEME_VIDEO_BAR_TEXT_PADDING_TOP,THEME_VIDEO_KEY_BASE,7,2607,ThemeConstantsType::DIMENSION,"Dimension(5.0, DimensionUnit::VP)",,,ThemeConstantsType::DIMENSION,"Dimension(5.0, DimensionUnit::VP)",,,,,,
THEME_VIDEO_BAR_TEXT_PADDING_RIGHT,THEME_VIDEO_KEY_BASE,8,2608,ThemeConstantsType::DIMENSION,"Dimension(5.0, DimensionUnit::VP)",,,ThemeConstantsType::DIMENSION,"Dimension(5.0, DimensionUnit::VP)",,,,,,
THEME_VIDEO_BAR_TEXT_PADDING_BOTTOM,THEME_VIDEO_KEY_BASE,9,2609,ThemeConstantsType::DIMENSION,"Dimension(5.0, DimensionUnit::VP)",,,ThemeConstantsType::DIMENSION,"Dimension(5.0, DimensionUnit::VP)",,,,,,
THEME_VIDEO_BAR_SLIDER_PADDING_LEFT,THEME_VIDEO_KEY_BASE,10,2610,ThemeConstantsType::DIMENSION,"Dimension(0.0, DimensionUnit::VP)",,,ThemeConstantsType::DIMENSION,"Dimension(0.0, DimensionUnit::VP)",,,,,,
THEME_VIDEO_BAR_SLIDER_PADDING_TOP,THEME_VIDEO_KEY_BASE,11,2611,ThemeConstantsType::DIMENSION,"Dimension(0.0, DimensionUnit::VP)",,,ThemeConstantsType::DIMENSION,"Dimension(0.0, DimensionUnit::VP)",,,,,,
THEME_VIDEO_BAR_SLIDER_PADDING_RIGHT,THEME_VIDEO_KEY_BASE,12,2612,ThemeConstantsType::DIMENSION,"Dimension(0.0, DimensionUnit::VP)",,,ThemeConstantsType::DIMENSION,"Dimension(0.0, DimensionUnit::VP)",,,,,,
THEME_VIDEO_BAR_SLIDER_PADDING_BOTTOM,THEME_VIDEO_KEY_BASE,13,2613,ThemeConstantsType::DIMENSION,"Dimension(0.0, DimensionUnit::VP)",,,ThemeConstantsType::DIMENSION,"Dimension(0.0, DimensionUnit::VP)",,,,,,
THEME_VIDEO_TEXT_FONTSIZE,THEME_VIDEO_KEY_BASE,14,2614,ThemeConstantsType::DIMENSION,"Dimension(15.0, DimensionUnit::VP)",,,ThemeConstantsType::DIMENSION,"Dimension(25.0, DimensionUnit::VP)",,,,,,
THEME_VIDEO_BAR_TIME_TEXT_COLOR,THEME_VIDEO_KEY_BASE,15,2615,ThemeConstantsType::COLOR,Color(0xff000000),TRUE,,ThemeConstantsType::COLOR,Color(0xff000000),TRUE,,,,,
THEME_VIDEO_ERROR_TEXT_COLOR,THEME_VIDEO_KEY_BASE,16,2616,ThemeConstantsType::COLOR,Color(0xffc0c0c0),TRUE,,ThemeConstantsType::COLOR,Color(0xffc0c0c0),TRUE,,,,,
THEME_VIDEO_BAR_BACKGROUND,THEME_VIDEO_KEY_BASE,17,2617,ThemeConstantsType::COLOR,"Color::FromARGB(100, 200, 200, 200)",TRUE,,ThemeConstantsType::COLOR,"Color::FromARGB(100, 200, 200, 200)",TRUE,,,,,
THEME_TAB_KEY_BASE,THEME_KEY_BASE,2700,2700,,,,,,,,,,,,
THEME_TAB_LABEL_PADDING,THEME_TAB_KEY_BASE,,2700,ThemeConstantsType::DIMENSION,"Dimension(8.0, DimensionUnit::VP)",,,ThemeConstantsType::DIMENSION,"Dimension(24.0, DimensionUnit::VP)",,,,,,
THEME_TAB_PADDING,THEME_TAB_KEY_BASE,1,2701,ThemeConstantsType::DIMENSION,"Dimension(16.0, DimensionUnit::VP)",,,ThemeConstantsType::DIMENSION,"Dimension(36.0, DimensionUnit::VP)",,,,,,
THEME_TAB_DEFAULT_HEIGHT,THEME_TAB_KEY_BASE,2,2702,ThemeConstantsType::DIMENSION,"Dimension(56.0, DimensionUnit::VP)",,,ThemeConstantsType::DIMENSION,"Dimension(60.0, DimensionUnit::VP)",,,,,,
THEME_TAB_GRADIENT_WIDTH,THEME_TAB_KEY_BASE,3,2703,ThemeConstantsType::DIMENSION,"Dimension(24.0, DimensionUnit::VP)",,,ThemeConstantsType::DIMENSION,"Dimension(48.0, DimensionUnit::VP)",,,,,,
THEME_TAB_BACKGROUND_COLOR,THEME_TAB_KEY_BASE,4,2704,ThemeConstantsType::REFERENCE,THEME_OHOS_COLOR_BG,,0.95,ThemeConstantsType::REFERENCE,THEME_APP_BACKGROUND,,,,,,
THEME_TAB_ACTIVE_INDICATOR_COLOR,THEME_TAB_KEY_BASE,5,2705,ThemeConstantsType::REFERENCE,THEME_OHOS_SUBTAB_LINE_ON,TRUE,,ThemeConstantsType::REFERENCE,THEME_OHOS_SUBTAB_LINE_ON,TRUE,,,,,
THEME_TAB_ACTIVE_INDICATOR_WIDTH,THEME_TAB_KEY_BASE,6,2706,ThemeConstantsType::DIMENSION,"Dimension(2.0, DimensionUnit::VP)",,,ThemeConstantsType::DIMENSION,"Dimension(2.0, DimensionUnit::VP)",,,,,,
THEME_TAB_ACTIVE_INDICATOR_MIN_WIDTH,THEME_TAB_KEY_BASE,7,2707,ThemeConstantsType::DIMENSION,"Dimension(32.0, DimensionUnit::VP)",,,ThemeConstantsType::DIMENSION,"Dimension(32.0, DimensionUnit::VP)",,,,,,
THEME_TAB_ACTIVE_INDICATOR_PADDING,THEME_TAB_KEY_BASE,8,2708,ThemeConstantsType::DIMENSION,"Dimension(3.0, DimensionUnit::VP)",,,ThemeConstantsType::DIMENSION,"Dimension(5.0, DimensionUnit::VP)",,,,,,
THEME_TAB_FOCUS_INDICATOR_COLOR,THEME_TAB_KEY_BASE,9,2709,ThemeConstantsType::REFERENCE,THEME_OHOS_SUBTAB_LINE_ON,,,ThemeConstantsType::REFERENCE,THEME_OHOS_CONTROL_FOCUSED,,,,,,
THEME_TAB_FOCUS_INDICATOR_RADIUS,THEME_TAB_KEY_BASE,10,2710,ThemeConstantsType::DIMENSION,"Dimension(8.0, DimensionUnit::VP)",,,ThemeConstantsType::DIMENSION,"Dimension(18.0, DimensionUnit::VP)",,,,,,
THEME_TAB_FOCUS_INDICATOR_HORIZONTAL_PADDING,THEME_TAB_KEY_BASE,11,2711,ThemeConstantsType::DIMENSION,"Dimension(0.0, DimensionUnit::VP)",,,ThemeConstantsType::DIMENSION,"Dimension(12.0, DimensionUnit::VP)",,,,,,
THEME_TAB_FOCUS_INDICATOR_VERTICAL_PADDING,THEME_TAB_KEY_BASE,12,2712,ThemeConstantsType::DIMENSION,"Dimension(0.0, DimensionUnit::VP)",,,ThemeConstantsType::DIMENSION,"Dimension(5.0, DimensionUnit::VP)",,,,,,
THEME_TAB_DEFAULT_WIDTH,THEME_TAB_KEY_BASE,13,2713,ThemeConstantsType::DIMENSION,"Dimension(200.0, DimensionUnit::PX)",,,ThemeConstantsType::DIMENSION,"Dimension(100.0, DimensionUnit::VP)",,,,,,
THEME_TAB_DEFAULT_ITEM_HEIGHT,THEME_TAB_KEY_BASE,14,2714,ThemeConstantsType::DIMENSION,"Dimension(200.0, DimensionUnit::PX)",,,ThemeConstantsType::DIMENSION,"Dimension(100.0, DimensionUnit::VP)",,,,,,
THEME_LIST_KEY_BASE,THEME_KEY_BASE,2800,2800,,,,,,,,,,,,
THEME_LIST_GRADIENT_WIDTH,THEME_LIST_KEY_BASE,,2800,ThemeConstantsType::DIMENSION,"Dimension(0.0, DimensionUnit::VP)",,,ThemeConstantsType::DIMENSION,"Dimension(64.0, DimensionUnit::VP)",,,,,,
THEME_LIST_BACKGROUND_COLOR,THEME_LIST_KEY_BASE,1,2801,ThemeConstantsType::COLOR,Color(0x00FFFFFF),,,ThemeConstantsType::REFERENCE,THEME_APP_BACKGROUND,,,,,,
THEME_LIST_SCROLL_DISTANCE,THEME_LIST_KEY_BASE,2,2802,ThemeConstantsType::DOUBLE,50,,,ThemeConstantsType::DOUBLE,50,,,,,,
THEME_LIST_DIVIDER_COLOR,THEME_LIST_KEY_BASE,3,2803,ThemeConstantsType::COLOR,Color(0x08000000),,,ThemeConstantsType::COLOR,Color(0x33FFFFFF),,,ThemeConstantsType::COLOR,Color(0x33FFFFFF),,
THEME_NAVIGATION_BAR_KEY_BASE,THEME_KEY_BASE,2900,2900,,,,,,,,,,,,
THEME_NAVIGATION_BAR_TITLE_COLOR,THEME_NAVIGATION_BAR_KEY_BASE,,2900,ThemeConstantsType::REFERENCE,THEME_OHOS_APPBAR_TITLE,TRUE,,,,,,,,,
THEME_NAVIGATION_BAR_TITLE_FONT_SIZE,THEME_NAVIGATION_BAR_KEY_BASE,1,2901,ThemeConstantsType::REFERENCE,THEME_OHOS_TEXT_SIZE_HEADLINE8,TRUE,,,,,,,,,
THEME_NAVIGATION_BAR_TITLE_FONT_SIZE_BIG,THEME_NAVIGATION_BAR_KEY_BASE,2,2902,ThemeConstantsType::REFERENCE,THEME_OHOS_TEXT_SIZE_HEADLINE6,TRUE,,,,,,,,,
THEME_NAVIGATION_BAR_SUBTITLE_COLOR,THEME_NAVIGATION_BAR_KEY_BASE,3,2903,ThemeConstantsType::REFERENCE,THEME_OHOS_APPBAR_SUBTITLE,TRUE,,,,,,,,,
THEME_NAVIGATION_BAR_SUBTITLE_FONT_SIZE,THEME_NAVIGATION_BAR_KEY_BASE,4,2904,ThemeConstantsType::REFERENCE,THEME_OHOS_TEXT_SIZE_OVERLINE,TRUE,,,,,,,,,
THEME_NAVIGATION_BAR_HEIGHT,THEME_NAVIGATION_BAR_KEY_BASE,5,2905,ThemeConstantsType::DIMENSION,"Dimension(56.0, DimensionUnit::VP)",TRUE,,ThemeConstantsType::DIMENSION,"Dimension(60.0, DimensionUnit::VP)",TRUE,,,,,
THEME_NAVIGATION_BAR_HEIGHT_EMPHASIZE,THEME_NAVIGATION_BAR_KEY_BASE,6,2906,ThemeConstantsType::DIMENSION,"Dimension(128.0, DimensionUnit::VP)",TRUE,,,,,,,,,
THEME_NAVIGATION_BAR_RESOURCE_ID_BACK,THEME_NAVIGATION_BAR_KEY_BASE,7,2907,ThemeConstantsType::RESOURCE_ID,InternalResource::ResourceId::IC_BACK,,,,,,,,,,
THEME_NAVIGATION_BAR_RESOURCE_ID_MORE,THEME_NAVIGATION_BAR_KEY_BASE,8,2908,ThemeConstantsType::RESOURCE_ID,InternalResource::ResourceId::IC_MORE,,,,,,,,,,
THEME_NAVIGATION_BAR_MENU_ZONE_SIZE,THEME_NAVIGATION_BAR_KEY_BASE,9,2909,ThemeConstantsType::DIMENSION,"Dimension(48.0, DimensionUnit::VP)",TRUE,,ThemeConstantsType::DIMENSION,"Dimension(36.0, DimensionUnit::VP)",TRUE,,,,,
THEME_NAVIGATION_BAR_MENU_ICON_SIZE,THEME_NAVIGATION_BAR_KEY_BASE,10,2910,ThemeConstantsType::DIMENSION,"Dimension(24.0, DimensionUnit::VP)",TRUE,,ThemeConstantsType::DIMENSION,"Dimension(12.0, DimensionUnit::VP)",TRUE,,,,,
THEME_NAVIGATION_BAR_LOGO_ICON_SIZE,THEME_NAVIGATION_BAR_KEY_BASE,11,2911,ThemeConstantsType::DIMENSION,"Dimension(40.0, DimensionUnit::VP)",TRUE,,,,,,ThemeConstantsType::DIMENSION,"Dimension(20.0, DimensionUnit::VP)",TRUE,
THEME_NAVIGATION_BAR_BUTTON_NORMAL_COLOR,THEME_NAVIGATION_BAR_KEY_BASE,16,2916,ThemeConstantsType::COLOR,Color(0x00ffffff),,,ThemeConstantsType::COLOR,Color(0x33ffffff),,,,,,
THEME_NAVIGATION_BAR_BUTTON_PRESSED_COLOR,THEME_NAVIGATION_BAR_KEY_BASE,17,2917,ThemeConstantsType::COLOR,Color(0x0D000000),,,,,,,,,,
THEME_NAVIGATION_BAR_BUTTON_FOCUS_COLOR,THEME_NAVIGATION_BAR_KEY_BASE,18,2918,,,,,ThemeConstantsType::COLOR,Color(0xe6ffffff),,,,,,
THEME_NAVIGATION_BAR_BUTTON_CORNER_RADIUS,THEME_NAVIGATION_BAR_KEY_BASE,19,2919,ThemeConstantsType::DIMENSION,"Dimension(8.0, DimensionUnit::VP)",,,ThemeConstantsType::DIMENSION,"Dimension(18.0, DimensionUnit::VP)",,,,,,
THEME_NAVIGATION_BAR_MAX_PADDING_START,THEME_NAVIGATION_BAR_KEY_BASE,20,2920,ThemeConstantsType::DIMENSION,"Dimension(24.0, DimensionUnit::VP)",TRUE,,ThemeConstantsType::DIMENSION,"Dimension(48.0, DimensionUnit::VP)",TRUE,,,,,
THEME_NAVIGATION_BAR_MAX_PADDING_END,THEME_NAVIGATION_BAR_KEY_BASE,21,2921,ThemeConstantsType::DIMENSION,"Dimension(24.0, DimensionUnit::VP)",TRUE,,ThemeConstantsType::DIMENSION,"Dimension(48.0, DimensionUnit::VP)",TRUE,,,,,
THEME_NAVIGATION_BAR_DEFAULT_PADDING_START,THEME_NAVIGATION_BAR_KEY_BASE,22,2922,ThemeConstantsType::DIMENSION,"Dimension(12.0, DimensionUnit::VP)",TRUE,,,,,,,,,
THEME_NAVIGATION_BAR_DEFAULT_PADDING_END,THEME_NAVIGATION_BAR_KEY_BASE,23,2923,ThemeConstantsType::DIMENSION,"Dimension(12.0, DimensionUnit::VP)",TRUE,,,,,,,,,
THEME_NAVIGATION_BAR_MENU_ITEM_PADDING,THEME_NAVIGATION_BAR_KEY_BASE,24,2924,ThemeConstantsType::DIMENSION,"Dimension(0.0, DimensionUnit::VP)",,,ThemeConstantsType::DIMENSION,"Dimension(24.0, DimensionUnit::VP)",,,,,,
THEME_NAVIGATION_BAR_TITLE_MIN_PADDING,THEME_NAVIGATION_BAR_KEY_BASE,25,2925,ThemeConstantsType::DIMENSION,"Dimension(4.0, DimensionUnit::VP)",,,,,,,,,,
THEME_NAVIGATION_BAR_MOST_MENU_ITEM_COUNT_IN_BAR,THEME_NAVIGATION_BAR_KEY_BASE,26,2926,ThemeConstantsType::INT,3,,,ThemeConstantsType::INT,4,,,,,,
THEME_PICKER_KEY_BASE,THEME_KEY_BASE,3000,3000,,,,,,,,,,,,
THEME_PICKER_SHOW_BUTTONS,THEME_PICKER_KEY_BASE,,3000,ThemeConstantsType::INT,1,,,ThemeConstantsType::INT,0,,,ThemeConstantsType::INT,0,,
THEME_PICKER_BACK_COLOR,THEME_PICKER_KEY_BASE,1,3001,ThemeConstantsType::COLOR,Color(0xffffffff),,,ThemeConstantsType::COLOR,Color(0xff3c3c3c),,,ThemeConstantsType::COLOR,Color(0xff000000),,
THEME_PICKER_POPUP_RADIUS,THEME_PICKER_KEY_BASE,2,3002,ThemeConstantsType::REFERENCE,THEME_OHOS_CORNER_RADIUS_DIALOG,TRUE,,ThemeConstantsType::DIMENSION,"Dimension(8.0, DimensionUnit::VP)",TRUE,,,,,
THEME_PICKER_POPUP_PADDING,THEME_PICKER_KEY_BASE,3,3003,ThemeConstantsType::DIMENSION,"Dimension(24.0, DimensionUnit::VP)",TRUE,,ThemeConstantsType::DIMENSION,"Dimension(16.0, DimensionUnit::VP)",TRUE,,,,,
THEME_PICKER_SHOW_OPTION_COUNT,THEME_PICKER_KEY_BASE,4,3004,ThemeConstantsType::INT,5,,,ThemeConstantsType::INT,5,,,ThemeConstantsType::INT,3,,
THEME_PICKER_FOCUS_COLOR,THEME_PICKER_KEY_BASE,5,3005,ThemeConstantsType::COLOR,Color(0xff0a59f7),,,ThemeConstantsType::COLOR,Color(0xe6ffffff),,,ThemeConstantsType::COLOR,Color(0xe6ffffff),,
THEME_PICKER_FOCUS_RADIUS,THEME_PICKER_KEY_BASE,6,3006,ThemeConstantsType::DIMENSION,"Dimension(28.0, DimensionUnit::VP)",,,ThemeConstantsType::DIMENSION,"Dimension(28.0, DimensionUnit::VP)",,,ThemeConstantsType::DIMENSION,"Dimension(20.0, DimensionUnit::VP)",,
THEME_PICKER_OPTION_WIDTH,THEME_PICKER_KEY_BASE,7,3007,ThemeConstantsType::DOUBLE,96,,,ThemeConstantsType::DOUBLE,96,,,ThemeConstantsType::DOUBLE,80,,
THEME_PICKER_SELECT_OPTION_HEIGHT,THEME_PICKER_KEY_BASE,8,3008,ThemeConstantsType::DOUBLE,56,,,ThemeConstantsType::DOUBLE,56,,,ThemeConstantsType::DOUBLE,44,,
THEME_PICKER_NORMAL_OPTION_HEIGHT,THEME_PICKER_KEY_BASE,9,3009,ThemeConstantsType::DOUBLE,36,,,ThemeConstantsType::DOUBLE,36,,,ThemeConstantsType::DOUBLE,36,,
THEME_PICKER_OPTION_PADDING,THEME_PICKER_KEY_BASE,10,3010,ThemeConstantsType::DOUBLE,8,,,ThemeConstantsType::DOUBLE,8,,,ThemeConstantsType::DOUBLE,8,,
THEME_PICKER_JUMP_INTERVAL,THEME_PICKER_KEY_BASE,11,3011,ThemeConstantsType::DIMENSION,"Dimension(18.0, DimensionUnit::VP)",,,ThemeConstantsType::DIMENSION,"Dimension(18.0, DimensionUnit::VP)",,,ThemeConstantsType::DIMENSION,"Dimension(18.0, DimensionUnit::VP)",,
THEME_PICKER_COLUMN_MARGIN,THEME_PICKER_KEY_BASE,12,3012,ThemeConstantsType::DIMENSION,"Dimension(8.0, DimensionUnit::VP)",,,ThemeConstantsType::DIMENSION,"Dimension(24.0, DimensionUnit::VP)",,,ThemeConstantsType::DIMENSION,"Dimension(0.0, DimensionUnit::VP)",,
THEME_PICKER_SELECT_OPTION_BACK_COLOR,THEME_PICKER_KEY_BASE,13,3013,ThemeConstantsType::COLOR,Color(0x00000000),,,ThemeConstantsType::COLOR,Color(0x33ffffff),,,ThemeConstantsType::COLOR,Color(0x00000000),,
THEME_PICKER_SELECT_OPTION_RADIUS,THEME_PICKER_KEY_BASE,14,3014,ThemeConstantsType::DIMENSION,"Dimension(8.0, DimensionUnit::VP)",,,ThemeConstantsType::DIMENSION,"Dimension(28.0, DimensionUnit::VP)",,,ThemeConstantsType::DIMENSION,"Dimension(20.0, DimensionUnit::VP)",,
THEME_PICKER_FOCUS_OPTION_BACK_COLOR,THEME_PICKER_KEY_BASE,15,3015,ThemeConstantsType::COLOR,Color(0xe6cccccc),,,ThemeConstantsType::COLOR,Color(0xe6ffffff),,,ThemeConstantsType::COLOR,Color(0x00000000),,
THEME_PICKER_FOCUS_OPTION_RADIUS,THEME_PICKER_KEY_BASE,16,3016,ThemeConstantsType::DIMENSION,"Dimension(28.0, DimensionUnit::VP)",,,ThemeConstantsType::DIMENSION,"Dimension(28.0, DimensionUnit::VP)",,,ThemeConstantsType::DIMENSION,"Dimension(20.0, DimensionUnit::VP)",,
THEME_PICKER_BUTTON_WIDTH,THEME_PICKER_KEY_BASE,17,3017,ThemeConstantsType::DIMENSION,"Dimension(150.0, DimensionUnit::VP)",,,ThemeConstantsType::DIMENSION,"Dimension(144.0, DimensionUnit::VP)",,,,,,
THEME_PICKER_BUTTON_HEIGHT,THEME_PICKER_KEY_BASE,18,3018,ThemeConstantsType::DIMENSION,"Dimension(36.0, DimensionUnit::VP)",,,ThemeConstantsType::DIMENSION,"Dimension(36.0, DimensionUnit::VP)",,,,,,
THEME_PICKER_BUTTON_FONT_SIZE,THEME_PICKER_KEY_BASE,19,3019,ThemeConstantsType::DIMENSION,"Dimension(18.0, DimensionUnit::FP)",TRUE,,ThemeConstantsType::DIMENSION,"Dimension(18.0, DimensionUnit::FP)",TRUE,,,,,
THEME_PICKER_BUTTON_TEXT_COLOR,THEME_PICKER_KEY_BASE,20,3020,ThemeConstantsType::COLOR,Color(0xff007dff),TRUE,,ThemeConstantsType::COLOR,Color(0xff007dff),TRUE,,,,,
THEME_PICKER_SELECT_OPTION_FONT_SIZE,THEME_PICKER_KEY_BASE,21,3021,ThemeConstantsType::DIMENSION,"Dimension(20.0, DimensionUnit::VP)",,,ThemeConstantsType::REFERENCE,THEME_OHOS_TEXT_SIZE_SUBTITLE1,TRUE,,ThemeConstantsType::REFERENCE,THEME_OHOS_TEXT_SIZE_HEADLINE6,TRUE,
THEME_PICKER_SELECT_OPTION_TEXT_COLOR,THEME_PICKER_KEY_BASE,22,3022,ThemeConstantsType::COLOR,Color(0xff0a59f7),TRUE,,ThemeConstantsType::COLOR,Color(0xe6ffffff),TRUE,,ThemeConstantsType::COLOR,Color(0xFF45A5FF),TRUE,
THEME_PICKER_FOCUS_OPTION_FONT_SIZE,THEME_PICKER_KEY_BASE,23,3023,ThemeConstantsType::DIMENSION,"Dimension(18.0, DimensionUnit::FP)",,,ThemeConstantsType::DIMENSION,"Dimension(20.0, DimensionUnit::FP)",,,ThemeConstantsType::REFERENCE,THEME_OHOS_TEXT_SIZE_HEADLINE6,TRUE,
THEME_PICKER_FOCUS_OPTION_TEXT_COLOR,THEME_PICKER_KEY_BASE,24,3024,ThemeConstantsType::COLOR,Color(0xff007dff),,,ThemeConstantsType::COLOR,Color(0xe6000000),,,ThemeConstantsType::COLOR,Color(0xFF45A5FF),,
THEME_PICKER_NORMAL_OPTION_FONT_SIZE,THEME_PICKER_KEY_BASE,25,3025,ThemeConstantsType::DIMENSION,"Dimension(16.0, DimensionUnit::VP)",,,ThemeConstantsType::REFERENCE,THEME_OHOS_TEXT_SIZE_BODY2,TRUE,,ThemeConstantsType::REFERENCE,THEME_OHOS_TEXT_SIZE_HEADLINE7,TRUE,
THEME_PICKER_NORMAL_OPTION_FONT_COLOR,THEME_PICKER_KEY_BASE,26,3026,ThemeConstantsType::REFERENCE,THEME_OHOS_COLOR_TEXT_PRIMARY,TRUE,,ThemeConstantsType::COLOR,Color(0x99ffffff),TRUE,,ThemeConstantsType::REFERENCE,THEME_OHOS_COLOR_TEXT_SECONDARY,TRUE,
THEME_PICKER_BUTTON_TOP_PADDING,THEME_PICKER_KEY_BASE,27,3027,ThemeConstantsType::DIMENSION,"Dimension(16.0, DimensionUnit::VP)",,,ThemeConstantsType::DIMENSION,"Dimension(16.0, DimensionUnit::VP)",,,ThemeConstantsType::DIMENSION,"Dimension(16.0, DimensionUnit::VP)",,
THEME_PICKER_TITLE_FONT_SIZE,THEME_PICKER_KEY_BASE,28,3028,ThemeConstantsType::DIMENSION,"Dimension(20.0, DimensionUnit::FP)",TRUE,,ThemeConstantsType::DIMENSION,"Dimension(30.0, DimensionUnit::FP)",TRUE,,,,,
THEME_PICKER_TITLE_TEXT_COLOR,THEME_PICKER_KEY_BASE,29,3029,ThemeConstantsType::COLOR,Color(0xe6000000),TRUE,,ThemeConstantsType::COLOR,Color(0xe6ffffff),TRUE,,,,,
THEME_PICKER_TITLE_BOTTOM_PADDING,THEME_PICKER_KEY_BASE,30,3030,ThemeConstantsType::DIMENSION,"Dimension(16.0, DimensionUnit::VP)",,,ThemeConstantsType::DIMENSION,"Dimension(16.0, DimensionUnit::VP)",,,,,,
THEME_PICKER_TIME_SPLITTER,THEME_PICKER_KEY_BASE,31,3031,ThemeConstantsType::INT,0,,,,,,,ThemeConstantsType::INT,1,,
