//single phase coef Number:=64,    upsample factor:=256, 
    3,    5,  -11,    5,  -10,    6,   -5,   -3,   11,  -26,   45,  -70,  100, -136,  177, -222,  270, -319,  366, -409,  442, -463,  464, -440,  380, -271,   92,  198, -686, 1620,-4057,29306, 9089,-4499, 3116,-2396, 1923,-1569, 1285,-1046,  842, -666,  514, -386,  277, -188,  116,  -61,   19,   10,  -30,   40,  -45,   44,  -41,   34,  -28,   20,  -16,    7,   -9,   -1,    5,    0,
    3,    5,  -11,    5,  -10,    5,   -4,   -3,   12,  -27,   46,  -71,  101, -137,  177, -222,  270, -318,  364, -405,  438, -456,  456, -429,  366, -254,   71,  224, -721, 1668,-4131,29231, 9246,-4551, 3142,-2411, 1931,-1573, 1285,-1045,  839, -663,  511, -382,  274, -185,  113,  -58,   17,   12,  -31,   41,  -46,   44,  -41,   34,  -29,   20,  -16,    7,   -9,   -1,    5,    0,
    3,    5,  -11,    5,  -10,    5,   -4,   -4,   12,  -28,   46,  -71,  101, -137,  178, -222,  269, -317,  362, -402,  433, -450,  448, -418,  353, -238,   50,  251, -756, 1715,-4205,29155, 9403,-4602, 3168,-2425, 1938,-1576, 1286,-1044,  837, -659,  507, -378,  270, -181,  110,  -55,   14,   14,  -33,   43,  -47,   45,  -41,   34,  -29,   20,  -16,    7,   -9,   -2,    6,    0,
    3,    5,  -11,    5,  -10,    5,   -4,   -4,   13,  -28,   47,  -72,  102, -138,  178, -222,  269, -316,  360, -399,  429, -444,  439, -408,  339, -221,   29,  278, -790, 1762,-4278,29077, 9560,-4653, 3193,-2439, 1946,-1579, 1286,-1042,  834, -656,  504, -374,  266, -178,  107,  -53,   12,   16,  -34,   44,  -47,   45,  -42,   34,  -29,   20,  -16,    7,   -9,   -2,    6,    0,
    3,    5,  -11,    5,   -9,    5,   -4,   -5,   13,  -29,   47,  -73,  102, -138,  178, -222,  268, -314,  358, -396,  424, -437,  431, -397,  326, -204,    8,  304, -824, 1809,-4350,28999, 9718,-4704, 3218,-2452, 1953,-1582, 1287,-1040,  831, -653,  500, -370,  262, -174,  104,  -50,   10,   18,  -36,   45,  -48,   46,  -42,   34,  -29,   20,  -16,    7,   -9,   -2,    6,    0,
    3,    5,  -11,    5,   -9,    4,   -3,   -5,   14,  -29,   48,  -73,  103, -139,  178, -222,  267, -313,  356, -392,  419, -431,  423, -386,  312, -187,  -13,  331, -858, 1855,-4420,28919, 9876,-4754, 3243,-2466, 1960,-1585, 1287,-1039,  829, -649,  496, -366,  259, -171,  101,  -47,    7,   20,  -37,   46,  -49,   47,  -42,   35,  -29,   20,  -16,    7,   -9,   -2,    6,    0,
    3,    5,  -11,    5,   -9,    4,   -3,   -5,   14,  -30,   49,  -74,  103, -139,  178, -222,  267, -312,  353, -389,  414, -425,  414, -375,  299, -170,  -34,  357, -892, 1901,-4490,28838,10034,-4804, 3268,-2479, 1966,-1587, 1286,-1037,  826, -645,  492, -362,  255, -167,   98,  -44,    5,   22,  -39,   47,  -50,   47,  -43,   35,  -29,   20,  -16,    7,   -9,   -2,    6,    0,
    3,    5,  -11,    5,   -9,    4,   -3,   -6,   15,  -30,   49,  -74,  104, -139,  179, -222,  266, -310,  351, -386,  409, -418,  406, -365,  285, -153,  -55,  383, -926, 1946,-4559,28755,10192,-4853, 3291,-2491, 1972,-1590, 1286,-1035,  822, -642,  488, -358,  251, -164,   94,  -42,    3,   24,  -40,   48,  -51,   48,  -43,   35,  -29,   20,  -16,    7,   -9,   -2,    6,    0,
    3,    5,  -11,    5,   -9,    4,   -3,   -6,   15,  -31,   50,  -75,  105, -140,  179, -221,  265, -309,  349, -382,  405, -412,  397, -354,  272, -136,  -76,  409, -959, 1991,-4626,28672,10351,-4902, 3315,-2504, 1978,-1592, 1286,-1033,  819, -638,  484, -354,  247, -160,   91,  -39,    0,   25,  -42,   49,  -51,   48,  -43,   35,  -29,   20,  -16,    7,   -9,   -2,    6,    0,
    3,    5,  -11,    4,   -9,    4,   -2,   -6,   16,  -31,   50,  -75,  105, -140,  179, -221,  265, -307,  346, -379,  400, -405,  389, -343,  258, -119,  -97,  435, -992, 2035,-4693,28587,10509,-4951, 3338,-2516, 1984,-1594, 1285,-1030,  816, -634,  480, -350,  243, -156,   88,  -36,   -2,   27,  -43,   50,  -52,   49,  -44,   35,  -29,   20,  -16,    7,   -8,   -2,    6,    0,
