// single phase coef Number:=24,    upsample factor:=160,     downsample factor:=147
    0,  -95, -200,  269, -416,  626, -905, 1276,-1788, 2571,-4051, 8882,29625,-4557, 2030,-1043,  523, -220,   41,   56, -101,  119, -229,  -22,
    0,  -94, -202,  270, -415,  622, -896, 1261,-1762, 2525,-3964, 8625,29753,-4447, 1964, -998,  492, -198,   26,   66, -107,  123, -230,  -23,
    0,  -92, -204,  270, -414,  618, -888, 1245,-1736, 2479,-3875, 8369,29877,-4334, 1897, -953,  460, -176,   11,   76, -113,  127, -231,  -23,
    0,  -91, -205,  270, -412,  613, -879, 1229,-1708, 2432,-3786, 8113,29999,-4217, 1828, -908,  429, -154,   -4,   86, -120,  130, -232,  -24,
    0,  -89, -207,  270, -410,  609, -870, 1213,-1681, 2385,-3696, 7859,30116,-4098, 1758, -861,  397, -132,  -19,   96, -126,  134, -233,  -25,
    1,  -88, -209,  270, -409,  604, -861, 1197,-1653, 2337,-3606, 7606,30230,-3977, 1688, -815,  364, -109,  -34,  106, -132,  138, -233,  -25,
    1,  -86, -211,  270, -407,  599, -851, 1180,-1624, 2288,-3515, 7354,30341,-3852, 1616, -767,  332,  -87,  -50,  116, -139,  142, -234,  -26,
    1,  -85, -212,  270, -405,  594, -842, 1163,-1595, 2239,-3423, 7103,30448,-3724, 1543, -719,  299,  -64,  -65,  126, -145,  146, -235,  -27,
    1,  -84, -214,  269, -402,  589, -832, 1145,-1566, 2189,-3331, 6854,30552,-3594, 1469, -671,  266,  -41,  -80,  137, -151,  149, -235,  -27,
    1,  -82, -216,  269, -400,  584, -821, 1127,-1536, 2139,-3238, 6605,30651,-3461, 1394, -622,  232,  -18,  -96,  147, -157,  153, -236,  -28,
    1,  -81, -217,  268, -398,  578, -811, 1109,-1506, 2088,-3144, 6359,30747,-3325, 1318, -573,  199,    5, -112,  157, -164,  157, -237,  -29,
    1,  -80, -218,  268, -395,  572, -800, 1090,-1475, 2037,-3051, 6113,30840,-3186, 1241, -523,  165,   28, -127,  167, -170,  160, -237,  -30,
    1,  -78, -220,  267, -393,  567, -789, 1072,-1444, 1985,-2957, 5869,30929,-3044, 1163, -472,  130,   52, -143,  177, -176,  164, -238,  -30,
    1,  -77, -221,  267, -390,  560, -778, 1052,-1413, 1933,-2862, 5626,31014,-2900, 1084, -421,   96,   75, -158,  187, -182,  167, -238,  -31,
    1,  -75, -223,  266, -387,  554, -766, 1033,-1381, 1880,-2767, 5385,31095,-2753, 1004, -370,   62,   98, -174,  197, -188,  171, -239,  -32,
    1,  -74, -224,  265, -384,  548, -755, 1013,-1349, 1827,-2672, 5146,31173,-2603,  923, -318,   27,  122, -190,  207, -194,  174, -239,  -33,
    1,  -73, -225,  264, -381,  541, -743,  993,-1316, 1774,-2576, 4908,31246,-2451,  841, -266,   -8,  146, -206,  217, -200,  178, -239,  -34,
    1,  -72, -226,  263, -377,  535, -731,  973,-1283, 1721,-2481, 4671,31316,-2295,  758, -214,  -43,  169, -221,  227, -207,  181, -240,  -34,
    1,  -70, -227,  262, -374,  528, -718,  953,-1250, 1667,-2385, 4437,31383,-2137,  675, -161,  -79,  193, -237,  237, -213,  184, -240,  -35,
    1,  -69, -229,  260, -371,  521, -706,  932,-1217, 1612,-2289, 4204,31445,-1977,  590, -108, -114,  217, -253,  247, -218,  188, -240,  -36,
    1,  -68, -230,  259, -367,  513, -693,  911,-1183, 1558,-2193, 3972,31504,-1813,  505,  -54, -150,  241, -268,  257, -224,  191, -241,  -37,
    1,  -67, -231,  258, -363,  506, -680,  890,-1150, 1503,-2096, 3743,31558,-1648,  419,   -1, -185,  265, -284,  267, -230,  194, -241,  -38,
    1,  -65, -232,  256, -359,  499, -667,  868,-1115, 1448,-2000, 3515,31609,-1479,  332,   54, -221,  289, -300,  277, -236,  197, -241,  -39,
    1,  -64, -232,  255, -356,  491, -654,  847,-1081, 1393,-1904, 3290,31656,-1308,  245,  108, -257,  313, -315,  287, -242,  200, -241,  -40,
    1,  -63, -233,  253, -352,  483, -641,  825,-1046, 1337,-1807, 3066,31699,-1134,  157,  163, -293,  337, -331,  296, -248,  203, -241,  -41,
    1,  -62, -234,  251, -347,  475, -627,  803,-1012, 1281,-1711, 2844,31738, -958,   68,  218, -329,  361, -347,  306, -253,  206, -241,  -42,
    1,  -61, -235,  250, -343,  467, -613,  781, -977, 1226,-1615, 2624,31774, -779,  -21,  273, -366,  385, -362,  316, -259,  209, -241,  -42,
    1,  -59, -236,  248, -339,  459, -600,  758, -942, 1170,-1519, 2406,31805, -598, -112,  328, -402,  408, -378,  325, -264,  212, -241,  -43,
    1,  -58, -236,  246, -335,  451, -586,  736, -906, 1114,-1423, 2191,31833, -414, -202,  384, -438,  432, -393,  335, -270,  215, -241,  -44,
    1,  -57, -237,  244, -330,  443, -571,  713, -871, 1057,-1327, 1977,31856, -227, -294,  439, -474,  456, -408,  344, -275,  218, -241,  -45,
    0,  -56, -238,  242, -325,  434, -557,  690, -835, 1001,-1231, 1765,31876,  -39, -385,  495, -510,  480, -424,  354, -281,  220, -241,  -46,
    0,  -55, -238,  240, -321,  426, -543,  668, -799,  945,-1136, 1556,31892,  152, -478,  551, -547,  504, -439,  363, -286,  223, -241,  -47,
    0,  -54, -239,  238, -316,  417, -528,  644, -763,  889,-1041, 1349,31903,  346, -571,  607, -583,  527, -454,  372, -291,  226, -240,  -48,
    0,  -53, -239,  235, -311,  408, -514,  621, -728,  832, -946, 1143,31911,  542, -664,  663, -619,  551, -469,  381, -296,  228, -240,  -49,
    9,  -52, -239,  233, -306,  399, -499,  598, -691,  776, -852,  941,31915,  740, -758,  720, -655,  574, -484,  390, -301,  231, -240,  -50,
