// single phase coef Number:=24,    upsample factor:=147,     downsample factor:=80
    8,  148,  106, -285,  433, -541,  377,  114,-1157, 2845,-5802,14097,25097,-2880, -277, 1266,-1444, 1159, -757,  329,  -65, -110,  211,   38,
    8,  146,  109, -286,  431, -531,  360,  140,-1188, 2869,-5789,13873,25229,-2762, -354, 1311,-1466, 1164, -754,  323,  -59, -114,  212,   39,
    7,  145,  112, -287,  428, -522,  342,  167,-1219, 2892,-5774,13648,25359,-2642, -431, 1356,-1487, 1170, -750,  317,  -53, -118,  212,   40,
    7,  143,  115, -288,  425, -513,  324,  193,-1249, 2914,-5758,13423,25487,-2520, -508, 1400,-1508, 1174, -747,  310,  -47, -122,  213,   41,
    7,  142,  118, -289,  422, -503,  306,  219,-1278, 2934,-5739,13198,25611,-2395, -586, 1445,-1528, 1179, -743,  303,  -41, -126,  213,   41,
    7,  140,  120, -290,  419, -494,  288,  245,-1307, 2954,-5719,12972,25733,-2268, -664, 1489,-1548, 1183, -738,  296,  -35, -130,  214,   42,
    6,  139,  123, -291,  416, -484,  270,  270,-1335, 2972,-5697,12747,25852,-2139, -742, 1533,-1567, 1187, -734,  289,  -29, -134,  214,   43,
    6,  138,  126, -292,  413, -474,  252,  295,-1362, 2989,-5673,12521,25968,-2007, -821, 1576,-1586, 1190, -729,  282,  -23, -138,  214,   44,
    6,  136,  129, -292,  409, -464,  234,  320,-1389, 3005,-5648,12295,26082,-1874, -900, 1620,-1605, 1193, -724,  275,  -16, -141,  214,   45,
    6,  135,  131, -293,  406, -454,  216,  345,-1415, 3020,-5621,12069,26193,-1738, -980, 1663,-1623, 1196, -719,  267,  -10, -145,  215,   46,
    5,  133,  134, -293,  402, -444,  198,  370,-1441, 3034,-5592,11844,26301,-1600,-1059, 1705,-1641, 1198, -713,  260,   -4, -149,  215,   47,
    5,  132,  137, -294,  398, -434,  180,  394,-1466, 3047,-5561,11618,26406,-1460,-1139, 1747,-1658, 1200, -707,  252,    3, -153,  215,   48,
    5,  130,  139, -294,  395, -424,  162,  418,-1490, 3059,-5529,11392,26508,-1318,-1219, 1789,-1675, 1201, -701,  244,    9, -157,  215,   49,
    5,  129,  142, -294,  391, -413,  144,  442,-1514, 3069,-5495,11166,26608,-1174,-1299, 1831,-1691, 1202, -695,  236,   15, -160,  215,   50,
    5,  127,  144, -294,  386, -403,  126,  465,-1537, 3079,-5460,10941,26705,-1027,-1379, 1872,-1707, 1203, -688,  228,   22, -164,  215,   51,
    4,  126,  147, -294,  382, -392,  109,  489,-1560, 3087,-5423,10716,26798, -879,-1460, 1913,-1722, 1203, -681,  220,   28, -168,  216,   52,
    4,  125,  149, -294,  378, -382,   91,  512,-1582, 3094,-5385,10491,26889, -728,-1540, 1953,-1737, 1203, -674,  211,   35, -171,  216,   53,
    4,  123,  152, -294,  374, -371,   73,  534,-1603, 3100,-5345,10266,26977, -575,-1621, 1993,-1752, 1202, -667,  203,   41, -175,  216,   54,
    4,  122,  154, -294,  369, -360,   56,  557,-1623, 3105,-5303,10042,27062, -421,-1702, 2033,-1765, 1201, -659,  194,   48, -178,  215,   55,
    4,  120,  156, -293,  365, -350,   38,  579,-1643, 3109,-5260, 9817,27143, -264,-1782, 2072,-1779, 1200, -651,  185,   54, -182,  215,   56,
    4,  119,  158, -293,  360, -339,   21,  600,-1662, 3112,-5216, 9594,27222, -105,-1863, 2111,-1791, 1198, -643,  176,   61, -186,  215,   57,
    3,  117,  161, -292,  355, -328,    3,  622,-1681, 3114,-5170, 9371,27298,   56,-1943, 2149,-1804, 1196, -635,  168,   68, -189,  215,   58,
    3,  116,  163, -292,  350, -317,  -14,  643,-1699, 3114,-5123, 9148,27371,  218,-2024, 2186,-1815, 1193, -626,  158,   74, -192,  215,   59,
    3,  114,  165, -291,  345, -306,  -31,  663,-1716, 3114,-5075, 8926,27441,  383,-2104, 2223,-1827, 1190, -617,  149,   81, -196,  215,   60,
    3,  113,  167, -290,  340, -295,  -48,  684,-1732, 3112,-5025, 8704,27507,  550,-2184, 2260,-1837, 1186, -608,  140,   87, -199,  214,   61,
    3,  112,  169, -289,  335, -284,  -65,  704,-1748, 3110,-4974, 8483,27571,  718,-2265, 2296,-1847, 1182, -599,  131,   94, -203,  214,   62,
    3,  110,  171, -288,  330, -273,  -82,  724,-1763, 3106,-4922, 8263,27631,  888,-2345, 2331,-1857, 1178, -589,  121,  101, -206,  214,   63,
    3,  109,  173, -287,  325, -262,  -99,  743,-1778, 3102,-4868, 8043,27689, 1061,-2424, 2366,-1865, 1173, -579,  112,  107, -209,  213,   64,
    3,  107,  175, -286,  319, -251, -115,  762,-1792, 3096,-4813, 7824,27743, 1235,-2504, 2400,-1874, 1168, -569,  102,  114, -212,  213,   65,
    2,  106,  177, -285,  314, -240, -132,  781,-1805, 3090,-4757, 7606,27794, 1411,-2583, 2433,-1882, 1162, -558,   92,  121, -215,  212,   66,
    2,  105,  178, -284,  308, -229, -148,  799,-1817, 3082,-4700, 7388,27842, 1588,-2662, 2466,-1889, 1156, -548,   82,  127, -219,  212,   68,
    2,  103,  180, -283,  303, -218, -164,  817,-1829, 3073,-4642, 7172,27887, 1768,-2741, 2499,-1895, 1150, -537,   72,  134, -222,  211,   69,
    2,  102,  182, -281,  297, -207, -181,  834,-1840, 3064,-4582, 6956,27928, 1949,-2819, 2530,-1901, 1143, -526,   62,  141, -225,  211,   70,
    2,  101,  184, -280,  291, -196, -196,  851,-1851, 3053,-4522, 6741,27967, 2132,-2897, 2561,-1906, 1136, -514,   52,  147, -228,  210,   71,
    2,   99,  185, -278,  286, -184, -212,  868,-1860, 3041,-4460, 6528,28002, 2316,-2974, 2591,-1911, 1128, -503,   42,  154, -230,  209,   72,
    2,   98,  187, -277,  280, -173, -228,  885,-1869, 3029,-4398, 6315,28034, 2502,-3052, 2621,-1915, 1120, -491,   32,  160, -233,  209,   73,
    2,   96,  188, -275,  274, -162, -243,  901,-1878, 3015,-4334, 6103,28063, 2690,-3128, 2650,-1919, 1111, -479,   21,  167, -236,  208,   75,
    2,   95,  190, -273,  268, -151, -259,  916,-1886, 3001,-4270, 5892,28089, 2880,-3204, 2678,-1921, 1102, -467,   11,  173, -239,  207,   76,
    1,   94,  191, -271,  262, -140, -274,  931,-1893, 2985,-4204, 5682,28111, 3071,-3280, 2705,-1924, 1092, -454,    1,  180, -242,  206,   77,
    1,   92,  193, -269,  256, -129, -289,  946,-1899, 2969,-4138, 5474,28131, 3263,-3355, 2731,-1925, 1083, -442,  -10,  187, -244,  205,   78,
    1,   91,  194, -267,  250, -118, -304,  961,-1905, 2952,-4070, 5266,28147, 3457,-3430, 2757,-1926, 1072, -429,  -21,  193, -247,  204,   80,
    1,   90,  195, -265,  244, -107, -318,  975,-1910, 2933,-4002, 5060,28160, 3653,-3504, 2782,-1926, 1062, -416,  -31,  199, -249,  203,   81,
    1,   88,  197, -263,  237,  -96, -333,  988,-1914, 2914,-3933, 4855,28169, 3850,-3577, 2806,-1926, 1050, -402,  -42,  206, -252,  202,   82,
    1,   87,  198, -261,  231,  -85, -347, 1002,-1918, 2894,-3864, 4651,28176, 4048,-3650, 2830,-1925, 1039, -389,  -53,  212, -254,  201,   83,
    8,   86,  199, -259,  225,  -74, -361, 1014,-1921, 2874,-3793, 4449,28179, 4248,-3722, 2852,-1923, 1027, -375,  -64,  219, -257,  200,   85,
