//single phase coef Number:=24,    upsample factor:=147,     downsample factor:=160
   -3,   19,  249, -139,   57,  156, -546, 1153,-2020, 3252,-5256,10831,27607,-2834,  209,  677, -954,  926, -747,  514, -297,  158,  138,   -7,
   -3,   18,  248, -134,   49,  167, -559, 1165,-2025, 3240,-5198,10583,27726,-2699,  127,  729, -984,  942, -753,  515, -295,  154,  140,   -7,
   -3,   17,  247, -129,   41,  178, -572, 1176,-2030, 3227,-5139,10335,27841,-2562,   45,  780,-1015,  958, -760,  516, -293,  151,  142,   -7,
   -3,   17,  246, -125,   34,  189, -584, 1188,-2034, 3212,-5078,10087,27953,-2422,  -38,  831,-1045,  974, -766,  516, -291,  148,  144,   -7,
   -2,   16,  245, -120,   26,  199, -597, 1198,-2037, 3197,-5017, 9840,28062,-2279, -122,  883,-1075,  990, -771,  516, -289,  144,  146,   -7,
   -2,   15,  244, -115,   19,  210, -608, 1208,-2040, 3180,-4953, 9593,28168,-2134, -206,  934,-1105, 1005, -777,  516, -286,  140,  148,   -7,
   -2,   14,  243, -111,   11,  220, -620, 1218,-2041, 3162,-4889, 9347,28270,-1986, -291,  986,-1134, 1019, -782,  516, -284,  137,  150,   -7,
   -2,   14,  242, -106,    4,  230, -631, 1227,-2042, 3143,-4823, 9102,28368,-1836, -376, 1037,-1164, 1034, -787,  516, -281,  133,  152,   -7,
   -2,   13,  241, -101,   -4,  240, -642, 1236,-2042, 3123,-4755, 8857,28463,-1683, -462, 1088,-1193, 1048, -792,  516, -278,  129,  154,   -7,
   -2,   12,  239,  -96,  -11,  250, -653, 1244,-2042, 3102,-4687, 8613,28555,-1528, -548, 1139,-1222, 1062, -797,  515, -276,  126,  156,   -7,
   -2,   11,  238,  -91,  -18,  259, -664, 1252,-2040, 3080,-4617, 8370,28643,-1370, -635, 1190,-1250, 1076, -801,  514, -273,  122,  158,   -6,
   -2,   11,  237,  -87,  -25,  269, -674, 1259,-2038, 3057,-4547, 8128,28728,-1210, -722, 1241,-1278, 1089, -805,  513, -269,  118,  160,   -6,
   -2,   10,  236,  -82,  -33,  278, -683, 1266,-2035, 3033,-4475, 7887,28809,-1047, -809, 1291,-1306, 1102, -809,  512, -266,  114,  162,   -6,
   -2,    9,  234,  -77,  -40,  287, -693, 1272,-2032, 3008,-4402, 7646,28886, -882, -897, 1342,-1333, 1115, -812,  510, -263,  110,  164,   -6,
   -2,    9,  233,  -72,  -47,  296, -702, 1277,-2027, 2982,-4328, 7407,28960, -714, -985, 1392,-1360, 1127, -816,  509, -259,  106,  166,   -6,
   -2,    8,  232,  -67,  -54,  305, -711, 1282,-2022, 2955,-4252, 7169,29030, -544,-1073, 1442,-1387, 1139, -818,  507, -256,  102,  168,   -6,
   -2,    8,  230,  -63,  -61,  314, -720, 1287,-2016, 2927,-4176, 6931,29097, -372,-1162, 1492,-1414, 1150, -821,  505, -252,   98,  169,   -6,
   -2,    7,  229,  -58,  -68,  323, -728, 1291,-2009, 2898,-4099, 6695,29160, -197,-1251, 1542,-1440, 1161, -823,  503, -248,   94,  171,   -5,
   -2,    6,  228,  -53,  -75,  331, -736, 1295,-2002, 2868,-4021, 6460,29220,  -20,-1340, 1591,-1465, 1172, -825,  500, -244,   90,  173,   -5,
   -1,    6,  226,  -48,  -81,  339, -743, 1298,-1994, 2837,-3943, 6227,29276,  159,-1429, 1640,-1490, 1183, -827,  498, -240,   86,  175,   -5,
