// single phase coef Number:=56,    upsample factor:=160,     downsample factor:=441
   -4,  -14,  -23,  -15,   31,  107,  169,  148,   16, -155, -218,  -70,  215,  389,  222, -241, -622, -483,  229,  975,  962, -124,-1602,-2045, -277, 3565, 7819,10227, 9422, 5867, 1533,-1434,-2056, -924,  515, 1103,  664, -163, -632, -481,    1,  351,  337,   73, -168, -210,  -76,   92,  172,  146,   69,    4,  -22,  -20,   -9,   -2,
   -4,  -14,  -23,  -15,   30,  107,  169,  149,   17, -154, -218,  -72,  213,  389,  224, -238, -621, -486,  224,  972,  966, -114,-1595,-2048, -295, 3538, 7796,10222, 9437, 5894, 1557,-1422,-2059, -933,  508, 1103,  669, -159, -631, -483,   -2,  350,  338,   75, -167, -211,  -77,   91,  172,  146,   69,    4,  -22,  -20,   -9,   -2,
   -4,  -14,  -23,  -15,   30,  106,  169,  149,   19, -153, -218,  -73,  211,  388,  226, -235, -620, -488,  219,  968,  969, -105,-1587,-2051, -314, 3510, 7773,10216, 9452, 5921, 1582,-1411,-2061, -943,  501, 1102,  673, -154, -630, -486,   -5,  348,  339,   77, -166, -211,  -78,   90,  172,  147,   70,    4,  -22,  -20,   -9,   -2,
   -4,  -14,  -23,  -15,   29,  106,  169,  149,   20, -152, -218,  -75,  209,  388,  229, -232, -619, -491,  213,  965,  973,  -96,-1579,-2054, -332, 3483, 7750,10210, 9467, 5948, 1607,-1399,-2064, -952,  493, 1102,  678, -149, -629, -488,   -8,  347,  340,   79, -165, -211,  -79,   89,  172,  147,   70,    5,  -22,  -20,   -9,   -2,
   -4,  -14,  -23,  -15,   29,  105,  169,  150,   21, -151, -219,  -76,  208,  388,  231, -229, -618, -494,  208,  962,  976,  -87,-1571,-2058, -350, 3455, 7726,10204, 9482, 5975, 1632,-1388,-2067, -962,  486, 1102,  683, -145, -628, -491,  -11,  346,  341,   81, -164, -212,  -80,   88,  172,  147,   70,    5,  -22,  -20,   -9,   -2,
   -4,  -13,  -23,  -15,   29,  105,  168,  150,   22, -150, -219,  -78,  206,  388,  233, -226, -617, -497,  203,  959,  979,  -78,-1564,-2061, -368, 3427, 7703,10198, 9496, 6002, 1657,-1376,-2069, -972,  479, 1102,  688, -140, -627, -493,  -14,  345,  343,   83, -163, -212,  -81,   87,  171,  148,   71,    5,  -22,  -20,   -9,   -2,
   -4,  -13,  -23,  -15,   28,  104,  168,  151,   23, -149, -219,  -79,  204,  387,  235, -222, -615, -500,  197,  956,  983,  -68,-1556,-2064, -387, 3400, 7680,10191, 9511, 6029, 1682,-1364,-2072, -981,  472, 1101,  693, -135, -626, -496,  -17,  344,  344,   85, -162, -212,  -83,   86,  171,  148,   71,    6,  -22,  -20,   -9,   -2,
   -4,  -13,  -23,  -16,   28,  104,  168,  151,   24, -148, -219,  -81,  202,  387,  237, -219, -614, -502,  192,  953,  986,  -59,-1548,-2066, -405, 3372, 7656,10185, 9525, 6056, 1707,-1352,-2074, -991,  464, 1101,  697, -130, -625, -498,  -20,  343,  345,   86, -161, -213,  -84,   86,  171,  149,   72,    6,  -22,  -20,   -9,   -2,
   -4,  -13,  -23,  -16,   27,  103,  168,  152,   25, -147, -219,  -82,  201,  387,  239, -216, -613, -505,  186,  949,  989,  -50,-1540,-2069, -422, 3345, 7633,10179, 9539, 6083, 1732,-1340,-2077,-1000,  457, 1100,  702, -126, -624, -500,  -24,  341,  346,   88, -160, -213,  -85,   85,  171,  149,   72,    6,  -22,  -20,   -9,   -2,
   -4,  -13,  -23,  -16,   27,  103,  168,  152,   26, -146, -219,  -84,  199,  387,  241, -213, -612, -508,  181,  946,  992,  -41,-1532,-2072, -440, 3317, 7609,10172, 9554, 6110, 1757,-1328,-2079,-1010,  450, 1100,  707, -121, -622, -503,  -27,  340,  347,   90, -159, -213,  -86,   84,  171,  149,   73,    6,  -22,  -20,   -9,   -2,
   -4,  -13,  -23,  -16,   27,  102,  167,  153,   27, -145, -220,  -85,  197,  386,  243, -210, -610, -511,  176,  943,  996,  -32,-1524,-2074, -458, 3290, 7585,10165, 9568, 6136, 1782,-1315,-2081,-1019,  442, 1099,  711, -116, -621, -505,  -30,  339,  348,   92, -158, -214,  -87,   83,  171,  150,   73,    7,  -22,  -20,   -9,   -2,
   -4,  -13,  -23,  -16,   26,  102,  167,  153,   28, -144, -220,  -87,  195,  386,  246, -207, -609, -513,  170,  939,  999,  -23,-1516,-2077, -476, 3263, 7562,10158, 9581, 6163, 1807,-1303,-2083,-1029,  435, 1099,  716, -111, -620, -507,  -33,  338,  349,   94, -157, -214,  -88,   82,  170,  150,   74,    7,  -22,  -20,   -9,   -2,
   -4,  -13,  -23,  -16,   26,  101,  167,  154,   29, -143, -220,  -88,  193,  386,  248, -203, -608, -516,  165,  936, 1002,  -14,-1508,-2079, -493, 3235, 7538,10151, 9595, 6190, 1832,-1290,-2085,-1038,  427, 1098,  721, -106, -619, -510,  -36,  336,  350,   96, -156, -214,  -89,   81,  170,  151,   74,    7,  -22,  -20,   -9,   -2,
   -4,  -13,  -23,  -16,   25,  101,  167,  154,   30, -143, -220,  -90,  192,  385,  250, -200, -606, -519,  160,  933, 1005,   -5,-1500,-2082, -511, 3208, 7514,10144, 9609, 6217, 1858,-1278,-2087,-1048,  420, 1098,  725, -102, -618, -512,  -39,  335,  351,   98, -155, -215,  -90,   80,  170,  151,   75,    8,  -21,  -20,   -9,   -2,
   -4,  -13,  -23,  -17,   25,  100,  166,  154,   31, -142, -220,  -91,  190,  385,  252, -197, -605, -521,  154,  929, 1008,    4,-1492,-2084, -528, 3180, 7490,10136, 9622, 6243, 1883,-1265,-2089,-1057,  412, 1097,  730,  -97, -616, -514,  -42,  334,  352,   99, -154, -215,  -91,   79,  170,  151,   76,    8,  -21,  -20,  -10,   -2,
   -4,  -13,  -23,  -17,   25,  100,  166,  155,   32, -141, -220,  -93,  188,  385,  254, -194, -604, -524,  149,  926, 1011,   13,-1484,-2086, -545, 3153, 7466,10129, 9636, 6270, 1909,-1252,-2091,-1066,  405, 1096,  735,  -92, -615, -516,  -45,  332,  353,  101, -153, -215,  -92,   78,  170,  152,   76,    8,  -21,  -20,  -10,   -2,
   -4,  -13,  -23,  -17,   24,   99,  166,  155,   33, -140, -220,  -94,  186,  384,  256, -191, -602, -526,  144,  922, 1014,   22,-1475,-2088, -562, 3126, 7442,10121, 9649, 6296, 1934,-1240,-2093,-1076,  397, 1095,  739,  -87, -614, -519,  -48,  331,  354,  103, -151, -216,  -93,   77,  169,  152,   77,    9,  -21,  -20,  -10,   -2,
   -4,  -13,  -23,  -17,   24,   99,  166,  156,   34, -139, -220,  -96,  184,  384,  258, -187, -601, -529,  139,  919, 1016,   31,-1467,-2090, -579, 3099, 7417,10114, 9662, 6323, 1960,-1227,-2094,-1085,  389, 1095,  744,  -82, -612, -521,  -51,  330,  355,  105, -150, -216,  -94,   77,  169,  152,   77,    9,  -21,  -21,  -10,   -2,
   -4,  -13,  -22,  -17,   24,   98,  165,  156,   35, -138, -220,  -97,  183,  383,  260, -184, -599, -531,  133,  915, 1019,   40,-1459,-2092, -596, 3071, 7393,10106, 9675, 6350, 1985,-1214,-2096,-1095,  382, 1094,  748,  -77, -611, -523,  -54,  328,  356,  107, -149, -216,  -96,   76,  169,  153,   78,    9,  -21,  -21,  -10,   -2,
   -4,  -12,  -22,  -17,   23,   98,  165,  157,   36, -137, -220,  -98,  181,  383,  262, -181, -598, -534,  128,  912, 1022,   49,-1450,-2094, -613, 3044, 7369,10098, 9688, 6376, 2011,-1200,-2097,-1104,  374, 1093,  753,  -72, -609, -525,  -58,  327,  356,  109, -148, -216,  -97,   75,  169,  153,   78,   10,  -21,  -21,  -10,   -2,
   -4,  -12,  -22,  -17,   23,   97,  165,  157,   38, -136, -221, -100,  179,  383,  264, -178, -596, -536,  123,  908, 1025,   58,-1442,-2095, -630, 3017, 7345,10090, 9701, 6402, 2037,-1187,-2099,-1113,  366, 1092,  757,  -67, -608, -528,  -61,  326,  357,  111, -147, -217,  -98,   74,  169,  153,   79,   10,  -21,  -21,  -10,   -2,
   -4,  -12,  -22,  -17,   22,   97,  165,  157,   39, -135, -221, -101,  177,  382,  266, -175, -595, -539,  117,  904, 1027,   66,-1434,-2097, -647, 2990, 7320,10082, 9714, 6429, 2062,-1174,-2100,-1123,  358, 1091,  762,  -62, -607, -530,  -64,  324,  358,  113, -146, -217,  -99,   73,  168,  154,   79,   10,  -21,  -21,  -10,   -2,
   -3,  -12,  -22,  -18,   22,   96,  164,  158,   40, -134, -221, -103,  175,  382,  267, -172, -593, -541,  112,  901, 1030,   75,-1425,-2098, -664, 2963, 7296,10073, 9727, 6455, 2088,-1160,-2102,-1132,  350, 1090,  766,  -57, -605, -532,  -67,  323,  359,  114, -145, -217, -100,   72,  168,  154,   80,   10,  -21,  -21,  -10,   -2,
   -3,  -12,  -22,  -18,   22,   96,  164,  158,   41, -133, -221, -104,  174,  381,  269, -168, -592, -543,  107,  897, 1032,   84,-1417,-2100, -680, 2936, 7271,10065, 9739, 6481, 2114,-1147,-2103,-1141,  343, 1089,  771,  -52, -604, -534,  -70,  321,  360,  116, -144, -217, -101,   71,  168,  155,   80,   11,  -21,  -21,  -10,   -2,
   -3,  -12,  -22,  -18,   21,   95,  164,  159,   42, -132, -221, -105,  172,  381,  271, -165, -590, -546,  101,  893, 1035,   93,-1408,-2101, -697, 2909, 7246,10056, 9751, 6508, 2140,-1133,-2104,-1150,  335, 1088,  775,  -47, -602, -536,  -73,  320,  361,  118, -142, -218, -102,   70,  168,  155,   81,   11,  -21,  -21,  -10,   -2,
   -3,  -12,  -22,  -18,   21,   95,  164,  159,   43, -131, -221, -107,  170,  380,  273, -162, -588, -548,   96,  890, 1037,  101,-1400,-2102, -713, 2882, 7222,10047, 9764, 6534, 2166,-1119,-2105,-1160,  327, 1086,  779,  -43, -600, -538,  -76,  318,  362,  120, -141, -218, -103,   69,  167,  155,   81,   11,  -21,  -21,  -10,   -2,
   -3,  -12,  -22,  -18,   21,   94,  163,  159,   44, -130, -221, -108,  168,  380,  275, -159, -587, -550,   91,  886, 1040,  110,-1391,-2104, -729, 2855, 7197,10038, 9776, 6560, 2192,-1106,-2106,-1169,  319, 1085,  784,  -38, -599, -540,  -79,  317,  363,  122, -140, -218, -104,   68,  167,  156,   82,   12,  -21,  -21,  -10,   -2,
   -3,  -12,  -22,  -18,   20,   94,  163,  160,   45, -129, -221, -110,  166,  379,  277, -156, -585, -552,   86,  882, 1042,  119,-1383,-2105, -745, 2828, 7172,10029, 9788, 6586, 2218,-1092,-2107,-1178,  311, 1084,  788,  -32, -597, -542,  -83,  315,  363,  124, -139, -218, -105,   67,  167,  156,   82,   12,  -20,  -21,  -10,   -3,
   -3,  -12,  -22,  -18,   20,   93,  163,  160,   46, -128, -221, -111,  164,  379,  279, -152, -584, -555,   80,  878, 1044,  127,-1374,-2106, -761, 2801, 7147,10020, 9800, 6612, 2244,-1078,-2108,-1187,  303, 1083,  792,  -27, -596, -544,  -86,  314,  364,  126, -138, -218, -106,   66,  167,  156,   83,   12,  -20,  -21,  -10,   -3,
   -3,  -12,  -22,  -18,   19,   93,  162,  160,   47, -127, -221, -112,  163,  378,  280, -149, -582, -557,   75,  874, 1047,  136,-1366,-2107, -777, 2774, 7122,10011, 9811, 6638, 2270,-1064,-2108,-1196,  295, 1081,  797,  -22, -594, -546,  -89,  312,  365,  127, -136, -219, -107,   65,  166,  157,   83,   13,  -20,  -21,  -11,   -3,
   -3,  -12,  -22,  -18,   19,   92,  162,  161,   48, -126, -221, -114,  161,  377,  282, -146, -580, -559,   70,  871, 1049,  145,-1357,-2108, -793, 2747, 7097,10002, 9823, 6664, 2296,-1049,-2109,-1206,  287, 1080,  801,  -17, -592, -548,  -92,  311,  366,  129, -135, -219, -108,   64,  166,  157,   84,   13,  -20,  -21,  -11,   -3,
